Tran_Date,Account,Tran_Amt,Merchant
9/12/2023,15022,8.16,SPAFINDER WELLNESS 365
9/12/2023,15191,10.9,CELEBRITY CRUISES
9/12/2023,17622,98.28,LAST CALL
9/12/2023,17622,295.64,Crate and Kids
9/12/2023,17938,61.97,WILLIAMS-SONOMA
9/12/2023,17938,79.96,SPAFINDER WELLNESS 365
9/12/2023,18637,16.69,T.J. MAXX
9/12/2023,18789,225.81,BROWN DERBY INTERNATIONAL WINE
9/12/2023,19202,143.83,WILLIAMS-SONOMA
9/13/2023,12594,50.37,L.L. BEAN
9/13/2023,15022,71.6,LANDS END
9/13/2023,15022,89.95,CHARITY CHOICE
9/13/2023,19532,8.81,HOMESENSE
9/13/2023,19532,9.09,CUSP
9/13/2023,19532,452.29,POTTERY BARN
9/14/2023,13202,9.66,ADIDAS
9/14/2023,15169,6.61,CELEBRITY CRUISES
9/14/2023,19548,96.86,SUNGLASS HUT
9/15/2023,12053,36.58,AEROPOSTALE
9/15/2023,12053,89.55,L.L. BEAN
9/15/2023,12594,9.5,GUITAR CENTER
9/15/2023,14447,13.67,LANDS END HOME
9/15/2023,16549,12.11,BROWN DERBY INTERNATIONAL WINE
9/15/2023,16549,13.47,SPAFINDER WELLNESS 365
9/15/2023,16549,56.89,SAKS FIFTH AVENUE
9/15/2023,17622,35.8,BUILD A BEAR WORKSHOP
9/15/2023,18637,9.53,T.J. MAXX
9/16/2023,12594,34.61,ADIDAS
9/16/2023,19202,63.73,ENCORE LAS VEGAS
9/16/2023,19532,24.05,SPAFINDER WELLNESS 365
9/17/2023,14736,32.12,SHI BY JOURNEYS
9/17/2023,17622,26.75,1-800-FLOWERS.COM
9/17/2023,19548,210.16,ADIDAS
9/18/2023,13202,404.63,CHAMPS
9/18/2023,19202,83.85,FOOT LOCKER
9/18/2023,19532,21.78,SHI BY JOURNEYS
9/19/2023,11066,74.58,OLD NAVY
9/19/2023,12594,66.06,Wayfair.com
9/19/2023,13202,69.31,SHI BY JOURNEYS
9/19/2023,14736,137.83,1-800-FLOWERS.COM
9/19/2023,15169,275.66,CRUTCHFIELD
9/19/2023,15191,7.4,WEST ELM
9/19/2023,15191,8.43,HOMESENSE
9/20/2023,15169,62.02,COST PLUS WORLD MARKET
9/21/2023,13699,74.91,BROWN DERBY INTERNATIONAL WINE
9/21/2023,15169,86.78,WYNN LAS VEGAS
9/21/2023,17938,12.65,MARSHALLS
9/22/2023,11066,16.23,FRONTGATE
9/22/2023,14736,24.15,SUNGLASS HUT
9/22/2023,16549,22.79,GO PLAY GOLF
9/22/2023,19548,5.43,THE CHILDRENS PLACE
9/23/2023,14447,20.65,MACYS
9/23/2023,14447,100.24,SIERRA
9/23/2023,15169,39.23,WYNN LAS VEGAS
9/23/2023,15169,234.84,CRATE AND BARREL
9/23/2023,17938,410.24,TRIPGIFT
9/23/2023,18789,196.51,ADIDAS
9/23/2023,19202,5.69,ZAPPOS.COM
9/23/2023,19202,7.61,FURNITURE REWARDS
9/24/2023,12053,51.81,SHUTTERFLY
9/24/2023,13894,7.83,SUNGLASS HUT
9/24/2023,14736,88.14,SIERRA
9/24/2023,16549,32.12,BANANA REPUBLIC
9/24/2023,17938,64.54,CRATE AND BARREL
9/24/2023,19532,65.2,TOURNEAU WATCHES
9/25/2023,12594,145.51,GAP KIDS
9/25/2023,13894,56.5,CHARITY CHOICE
9/25/2023,15022,28.21,HORCHOW
9/25/2023,17622,230.26,KIDS FOOT LOCKER
9/26/2023,12053,68.31,PLEASANT HOLIDAYS
9/26/2023,12053,163.35,LANDS END HOME
9/26/2023,12053,261.78,AEROPOSTALE
9/26/2023,13202,191.13,FAMOUS FOOTWEAR
9/26/2023,13699,8.5,SIERRA
9/26/2023,13894,53.68,THE CONTAINER STORE
9/26/2023,15022,120.6,SIERRA
9/26/2023,18789,131.63,TALBOTS
9/27/2023,11066,31.41,Vegepod
9/27/2023,13202,33.14,Fanatics
9/28/2023,14447,161.71,CB2
9/28/2023,14736,87.92,PLEASANT HOLIDAYS
9/28/2023,16549,54.75,MIRAVAL RESORT & SPA
9/28/2023,19532,211.66,POTTERY BARN
9/29/2023,11066,15.41,EDDIE BAUER
9/29/2023,11066,75.03,PLEASANT HOLIDAYS
9/29/2023,11066,121.35,CHARITY CHOICE
9/29/2023,15191,68.02,EDDIE BAUER
9/29/2023,17622,18.8,CRUTCHFIELD
9/29/2023,17938,59.64,KIDS FOOT LOCKER
9/29/2023,18637,67.09,WYNN LAS VEGAS
9/30/2023,12594,449.29,SIERRA
9/30/2023,17938,7.89,FRONTGATE
9/30/2023,17938,14.73,CELEBRITY CRUISES
9/30/2023,19202,262.91,Wayfair.com
10/1/2023,11737,37.03,MIRAVAL RESORT & SPA
10/1/2023,13894,32.33,UNDER ARMOUR
10/1/2023,13894,116.53,NIKE
10/1/2023,14447,6.07,CHAMPS
10/1/2023,15169,76.92,SAKS OFF 5TH
10/1/2023,19202,78.34,L.L. BEAN
10/1/2023,19548,101.59,UNDERGROUND BY JOURNEYS
10/2/2023,12594,12.72,SHUTTERFLY
10/2/2023,13202,70.82,TRIPGIFT
10/2/2023,15169,12.66,FRONTGATE
10/2/2023,15169,35.63,PLEASANT HOLIDAYS
10/2/2023,15169,77.1,NIKE
10/2/2023,15191,82.58,ATHLETA
10/3/2023,14736,51.43,GAP KIDS
10/3/2023,15191,60.07,JCPENNEY
10/3/2023,16549,16.63,TOURNEAU WATCHES
10/3/2023,18637,11.63,LANDS END
10/3/2023,18789,25.55,STAPLES
10/3/2023,19202,66.7,FURNITURE REWARDS
10/3/2023,19548,57.29,Wayfair.com
10/4/2023,13894,6.02,TRIPGIFT
10/4/2023,14736,52.59,KIDS FOOT LOCKER
10/4/2023,15191,5.98,Wayfair.com
10/4/2023,17938,10.74,WYNN LAS VEGAS
10/4/2023,18637,17.5,LANDS END HOME
10/4/2023,19548,84.26,OLD NAVY
10/5/2023,11737,107.38,NEIMAN MARCUS
10/5/2023,12053,16.68,Vegepod
10/5/2023,14736,34.07,JCPENNEY
10/5/2023,15169,109.02,CHARITY CHOICE
10/6/2023,18637,26.39,TOURNEAU WATCHES
10/7/2023,17622,143.25,AEROPOSTALE
10/7/2023,18789,136.2,CB2
10/8/2023,13894,8.2,LANE BRYANT
10/8/2023,13894,32.62,FAMOUS FOOTWEAR
10/8/2023,17622,97.75,POTTERY BARN KIDS
10/8/2023,19548,16.28,EDDIE BAUER
10/9/2023,15169,14.41,WYNN LAS VEGAS
10/9/2023,15191,70.28,CELEBRITY CRUISES
10/9/2023,19548,51.16,FURNITURE REWARDS
10/10/2023,15191,15.65,WILLIAMS-SONOMA
10/10/2023,18789,133,GO PLAY GOLF
10/10/2023,19532,18.42,THE CONTAINER STORE
10/11/2023,11737,128.6,JCPENNEY
10/11/2023,13894,85.95,TRIPGIFT
10/11/2023,15022,12.81,UNIQUE TRAVEL CORP.
10/11/2023,18637,242.35,SIERRA
10/12/2023,12594,148.21,AMERICAN EAGLE
10/12/2023,13202,5.81,Crate and Kids
10/12/2023,13894,27.95,T.J. MAXX
10/12/2023,14447,57.85,SHUTTERFLY
10/12/2023,14736,10.63,THE HOME DEPOT
10/12/2023,15022,9.55,FAMOUS FOOTWEAR
10/12/2023,18637,5.78,CHAMPS
10/12/2023,18637,260.51,NEIMAN MARCUS
10/12/2023,18789,11.96,BUILD A BEAR WORKSHOP
10/13/2023,13699,124.95,Nautica
10/13/2023,14447,11.09,TOURNEAU WATCHES
10/13/2023,14736,66.1,SALLY BEAUTY
10/13/2023,19548,63.7,CHARITY CHOICE
10/14/2023,16549,62.39,Nautica
10/14/2023,18637,85.52,MARSHALLS
10/14/2023,19532,95.45,MIRAVAL RESORT & SPA
10/15/2023,13202,16.38,SPAFINDER WELLNESS 365
10/15/2023,13202,131.46,WEST ELM
10/15/2023,14447,5.44,HOMESENSE
10/15/2023,14447,145.15,CB2
10/15/2023,14736,149.48,Fanatics
10/15/2023,16549,22.18,Nautica
10/15/2023,17938,21.63,CABELAS
10/15/2023,19202,476.92,Vegepod
10/15/2023,19532,135.34,HOMESENSE
10/16/2023,13202,8.74,SUNGLASS HUT
10/16/2023,15022,20.66,CELEBRITY CRUISES
10/16/2023,15191,17.73,BODY BASICS FITNESS EQUIPMENT
10/16/2023,16549,20.4,EDDIE BAUER
10/16/2023,18789,12.65,SAKS OFF 5TH
10/17/2023,11737,5.45,THE CHILDRENS PLACE
10/17/2023,12053,11.35,POTTERY BARN KIDS
10/17/2023,12053,27.26,L.L. BEAN
10/17/2023,14736,6.77,SHI BY JOURNEYS
10/17/2023,15022,33.43,THE CHILDRENS PLACE
10/17/2023,15022,75.5,SAKS FIFTH AVENUE
10/18/2023,12594,10.38,MARSHALLS
10/18/2023,13202,7.55,OLD NAVY
10/18/2023,13894,142.02,THE CHILDRENS PLACE
10/19/2023,11066,63.92,FOOT LOCKER
10/19/2023,11737,82.95,SUNGLASS HUT
10/19/2023,12594,124.31,NIKE
10/19/2023,13894,152.78,PLEASANT HOLIDAYS
10/19/2023,15022,116.82,Vegepod
10/19/2023,15169,6.35,LANE BRYANT
10/19/2023,17622,14.76,Crate and Kids
10/19/2023,19532,10.1,BUILD A BEAR WORKSHOP
10/19/2023,19532,33.41,CRATE AND BARREL
10/19/2023,19548,10.34,OLD NAVY
10/20/2023,11737,7.41,BASS PRO SHOPS
10/20/2023,12053,88.95,SHUTTERFLY
10/20/2023,12594,105.45,FAMOUS FOOTWEAR
10/20/2023,13894,8.97,SIERRA
10/20/2023,13894,78.56,EXPRESS/EXPRESS MEN
10/21/2023,15022,32.76,EXPRESS/EXPRESS MEN
10/21/2023,15169,73.82,GO PLAY GOLF
10/21/2023,18637,11.29,FAMOUS FOOTWEAR
10/22/2023,11066,492.32,THE HOME DEPOT
10/22/2023,11737,89.98,THE HOME DEPOT
10/22/2023,14447,14.52,SUNGLASS HUT
10/22/2023,15169,7.14,FRONTGATE
10/22/2023,16549,9.31,JTV
10/22/2023,19202,72.49,PBTEEN
10/22/2023,19202,80.94,SUNGLASS HUT
10/22/2023,19532,98.25,YANKEE CANDLE
10/23/2023,11737,8.31,JOHNSTON & MURPHY
10/23/2023,14447,265.02,TALBOTS
10/23/2023,15169,73.37,STAPLES
10/23/2023,19202,11.12,HORCHOW
10/24/2023,12053,51.7,TALBOTS
10/24/2023,15169,9.98,BATH & BODY WORKS
10/24/2023,15169,65.83,UNIQUE TRAVEL CORP.
10/24/2023,17622,10.57,OLD NAVY
10/24/2023,18637,35.29,YANKEE CANDLE
10/24/2023,18789,6.33,THE CHILDRENS PLACE
10/25/2023,13202,33.11,HOMESENSE
10/25/2023,15191,29.5,CELEBRITY CRUISES
10/25/2023,19202,7.74,WEST ELM
10/25/2023,19532,65.15,BUILD A BEAR WORKSHOP
10/26/2023,11737,51.76,MIRAVAL RESORT & SPA
10/26/2023,19202,148.83,CUSP
10/27/2023,13202,30.81,STAPLES
10/27/2023,14447,130.28,ENCORE LAS VEGAS
10/27/2023,18637,9.62,THE CONTAINER STORE
10/27/2023,18789,64.98,HOMEGOODS
10/27/2023,19202,28.09,BATH & BODY WORKS
10/28/2023,13699,37.28,EXPRESS/EXPRESS MEN
10/28/2023,15169,240.29,BROOKS BROTHERS
10/28/2023,15191,138.96,TRIPGIFT
10/28/2023,17622,26.19,WILLIAMS-SONOMA
10/28/2023,17938,75.14,FAMOUS FOOTWEAR
10/28/2023,19532,16.99,Fanatics
10/29/2023,12594,13.48,SHUTTERFLY
10/29/2023,13202,24.68,BUILD A BEAR WORKSHOP
10/29/2023,13699,53.41,FAMOUS FOOTWEAR
10/29/2023,14736,9.91,HOMESENSE
10/29/2023,14736,135.16,GUITAR CENTER
10/29/2023,17622,141.48,CUSP
10/29/2023,17622,227.08,AMERICAN EAGLE
10/30/2023,11737,55.71,MACYS
10/30/2023,14447,263.15,THE HOME DEPOT
10/30/2023,16549,11,NEIMAN MARCUS
10/30/2023,17622,79.52,UNDER ARMOUR
10/30/2023,19548,57.6,JTV
10/31/2023,12053,76.55,GO PLAY GOLF
10/31/2023,12594,32.46,JOHNSTON & MURPHY
10/31/2023,14447,144.12,SPAFINDER WELLNESS 365
10/31/2023,17622,30.76,SPAFINDER WELLNESS 365
10/31/2023,18637,9.12,DILLARDS
11/1/2023,14736,64.04,FOOT LOCKER
11/1/2023,14736,131.66,SIERRA
11/1/2023,17622,5.51,HORCHOW
11/1/2023,17622,75.46,HOMESENSE
11/1/2023,19532,119.94,UNDER ARMOUR
11/2/2023,11066,68.71,POTTERY BARN
11/2/2023,14736,81.39,GAP KIDS
11/2/2023,15191,130.75,SHI BY JOURNEYS
11/2/2023,17938,84.92,THE CHILDRENS PLACE
11/3/2023,11737,67.36,DILLARDS
11/3/2023,12053,7.82,SEPHORA
11/3/2023,12594,81.86,SAKS FIFTH AVENUE
11/3/2023,14447,179.05,ENCORE LAS VEGAS
11/3/2023,18789,239.76,GAP KIDS
11/3/2023,19532,73.49,EXPRESS/EXPRESS MEN
11/4/2023,11737,256.98,MASTERCUTS
11/4/2023,12594,77.08,STAPLES
11/4/2023,13699,78.58,1-800-FLOWERS.COM
11/4/2023,17622,63.78,THE CHILDRENS PLACE
11/4/2023,18637,6.42,PRO AM GOLF USA
11/4/2023,19202,198.3,WYNN LAS VEGAS
11/5/2023,14447,68.42,CHARITY CHOICE
11/5/2023,14447,113.01,DILLARDS
11/5/2023,17938,10.31,CRATE AND BARREL
11/5/2023,19548,110.85,Nautica
11/6/2023,15022,131.05,Fanatics
11/6/2023,18789,60.76,LANDS END HOME
11/6/2023,19202,7.27,AEROPOSTALE
11/7/2023,14447,14.35,Wayfair.com
11/7/2023,14447,275.2,MACYS
11/7/2023,17938,260.5,CARNIVAL CRUISE LINES
11/8/2023,12053,28.12,STAPLES
11/8/2023,12594,61.04,JOHNSTON & MURPHY
11/8/2023,14447,57.11,MACYS
11/8/2023,15022,83.55,PLEASANT HOLIDAYS
11/8/2023,15169,116.28,BATH & BODY WORKS
11/9/2023,12594,96.85,Nautica
11/9/2023,15169,12.77,WEST ELM
11/9/2023,16549,110.52,T.J. MAXX
11/9/2023,18637,14.48,BODY BASICS FITNESS EQUIPMENT
11/10/2023,17622,416.27,WILLIAMS-SONOMA
11/10/2023,17938,16.32,CRUTCHFIELD
11/11/2023,11737,15.48,CRATE AND BARREL
11/11/2023,11737,290.73,FRONTGATE
11/11/2023,12053,18.65,ZAPPOS.COM
11/11/2023,12053,83.19,SAKS FIFTH AVENUE
11/11/2023,12594,31.58,OLD NAVY
11/11/2023,15169,7.74,STAPLES
11/11/2023,15169,13.95,CRATE AND BARREL
11/11/2023,18637,273.18,LANDS END HOME
11/11/2023,19532,108.39,CABELAS
11/11/2023,19548,144.72,NEIMAN MARCUS
11/12/2023,11066,111.79,CB2
11/12/2023,11737,162.99,CB2
11/12/2023,14736,10.53,Crate and Kids
11/12/2023,14736,17.67,WYNN LAS VEGAS
11/12/2023,18637,5.21,BUILD A BEAR WORKSHOP
11/12/2023,18637,17.37,Wayfair.com
11/12/2023,18789,8.73,LAST CALL
11/12/2023,18789,27.32,SAKS OFF 5TH
11/12/2023,19548,73.4,WILLIAMS-SONOMA
11/13/2023,11737,554.3,JOURNEYS/JOURNEYS KIDZ
11/13/2023,15022,69.67,CB2
11/13/2023,15169,131.64,TRIPGIFT
11/13/2023,15191,15.99,SIERRA
11/13/2023,15191,123.15,SIERRA
11/14/2023,12053,25.93,Vegepod
11/14/2023,18637,39.09,ADIDAS
11/14/2023,18789,53.86,ADIDAS
11/15/2023,12594,25.15,FAMOUS FOOTWEAR
11/15/2023,13699,86.69,LANE BRYANT
11/15/2023,17622,11.23,NEIMAN MARCUS
11/15/2023,18789,214.57,EDDIE BAUER
11/15/2023,19548,405.73,WILLIAMS-SONOMA
11/16/2023,11737,142.56,SIERRA
11/16/2023,12053,24.34,JOURNEYS/JOURNEYS KIDZ
11/16/2023,12594,69.03,FAMOUS FOOTWEAR
11/16/2023,13699,162.19,WILLIAMS-SONOMA
11/16/2023,13894,5.46,AEROPOSTALE
11/16/2023,13894,12.71,HORCHOW
11/16/2023,15191,38.66,BROOKS BROTHERS
11/16/2023,19548,60.36,AMERICAN EAGLE
11/17/2023,11066,164.41,SALLY BEAUTY
11/17/2023,11737,63.59,CUSP
11/17/2023,12594,25.99,JOURNEYS/JOURNEYS KIDZ
11/17/2023,13894,16.21,CHAMPS
11/17/2023,14447,52.62,LANDS END
11/17/2023,14736,88.44,Fanatics
11/17/2023,18789,93.48,ENCORE LAS VEGAS
11/17/2023,19202,22.12,BROOKS BROTHERS
11/17/2023,19202,54.02,SUNGLASS HUT
11/17/2023,19532,15.87,AMERICAN EAGLE
11/18/2023,12594,63.74,LAST CALL
11/18/2023,13202,211.13,GO PLAY GOLF
11/18/2023,15022,190.45,AEROPOSTALE
11/18/2023,15169,6.86,LAST CALL
11/18/2023,15191,123.21,YANKEE CANDLE
11/18/2023,16549,34.35,UNDERGROUND BY JOURNEYS
11/18/2023,18637,531.9,YANKEE CANDLE
11/19/2023,13202,256.66,MIRAVAL RESORT & SPA
11/19/2023,13699,11.96,WEST ELM
11/19/2023,13699,15.55,FOOT LOCKER
11/19/2023,14447,9.61,ZAPPOS.COM
11/20/2023,12594,74.94,STAPLES
11/20/2023,13699,25.19,PLEASANT HOLIDAYS
11/20/2023,14447,6.75,AEROPOSTALE
11/20/2023,14736,189.37,SPAFINDER WELLNESS 365
11/20/2023,15022,15.45,PBTEEN
11/20/2023,16549,137.18,GO PLAY GOLF
11/20/2023,17938,115.57,CABELAS
11/20/2023,18789,22.74,THE CONTAINER STORE
11/20/2023,19532,111.12,LANDS END
11/20/2023,19548,109.74,LANDS END HOME
11/21/2023,12594,15.76,SPAFINDER WELLNESS 365
11/21/2023,13202,12.7,CABELAS
11/21/2023,13699,13.06,LAST CALL
11/21/2023,14736,29.61,MARSHALLS
11/21/2023,15169,15.61,CHARITY CHOICE
11/21/2023,18637,22.02,KIDS FOOT LOCKER
11/21/2023,19532,5.95,EDDIE BAUER
11/22/2023,12053,6.48,GO PLAY GOLF
11/22/2023,12053,77.96,MASTERCUTS
11/22/2023,12053,213.23,BUILD A BEAR WORKSHOP
11/22/2023,15169,8.88,POTTERY BARN KIDS
11/22/2023,16549,13.45,ATHLETA
11/23/2023,13699,13.89,ENCORE LAS VEGAS
11/23/2023,13699,21.37,Wayfair.com
11/23/2023,13699,297.2,CB2
11/23/2023,14736,64.08,PRO AM GOLF USA
11/23/2023,14736,85.51,WYNN LAS VEGAS
11/23/2023,15169,5.96,CABELAS
11/23/2023,15169,109,1-800-FLOWERS.COM
11/23/2023,17622,79.24,GUITAR CENTER
11/23/2023,18637,31.44,MACYS
11/23/2023,19532,17.99,STAPLES
11/23/2023,19548,78.61,AMERICAN EAGLE
11/23/2023,19548,100.48,FOOT LOCKER
11/24/2023,15169,63.13,CRATE AND BARREL
11/24/2023,17622,126.16,MACYS
11/24/2023,17938,33.98,HOMEGOODS
11/24/2023,17938,73.97,Wayfair.com
11/24/2023,19202,5.19,GUITAR CENTER
11/24/2023,19202,82.52,MARSHALLS
11/24/2023,19532,56.69,L.L. BEAN
11/24/2023,19548,25.06,SIERRA
11/25/2023,11066,153.14,NIKE
11/25/2023,14447,235.9,JOHNSTON & MURPHY
11/25/2023,14736,39.98,LAST CALL
11/25/2023,15022,75.88,BROOKS BROTHERS
11/25/2023,16549,7.28,PLEASANT HOLIDAYS
11/25/2023,19532,83.74,EDDIE BAUER
11/26/2023,12053,195.44,GO PLAY GOLF
11/26/2023,13202,12.19,KIDS FOOT LOCKER
11/26/2023,19202,9.14,CABELAS
11/27/2023,13202,50.08,DILLARDS
11/27/2023,14447,8.13,FAMOUS FOOTWEAR
11/27/2023,15022,7.84,SHI BY JOURNEYS
11/27/2023,16549,56.37,BASS PRO SHOPS
11/27/2023,18789,11.22,1-800-FLOWERS.COM
11/27/2023,19202,77.63,POTTERY BARN KIDS
11/27/2023,19532,6.58,FOOT LOCKER
11/28/2023,13699,217.97,THE HOME DEPOT
11/28/2023,13894,70.82,JOURNEYS/JOURNEYS KIDZ
11/28/2023,14736,16.02,ADIDAS
11/28/2023,14736,22.43,CABELAS
11/28/2023,15169,57.77,PBTEEN
11/28/2023,16549,71.73,SHI BY JOURNEYS
11/29/2023,18789,79.22,STAPLES
11/30/2023,11066,51.41,THE HOME DEPOT
11/30/2023,12594,17.03,T.J. MAXX
11/30/2023,18637,65.35,Vegepod
12/1/2023,15191,249.73,THE CONTAINER STORE
12/1/2023,19202,10.71,MASTERCUTS
12/1/2023,19548,11.49,CRUTCHFIELD
12/2/2023,15022,72.8,BASS PRO SHOPS
12/2/2023,17622,198.81,PRO AM GOLF USA
12/2/2023,18637,10,ZAPPOS.COM
12/2/2023,18637,146.67,CUSP
12/2/2023,18637,508.8,SHI BY JOURNEYS
12/2/2023,18789,166.82,ENCORE LAS VEGAS
12/2/2023,19532,70.46,OLD NAVY
12/3/2023,13894,156.49,YANKEE CANDLE
12/3/2023,14447,294.33,ATHLETA
12/3/2023,15169,84.4,CABELAS
12/3/2023,18789,24.44,FRONTGATE
12/3/2023,18789,68.82,GUITAR CENTER
12/3/2023,19532,18.29,Nautica
12/3/2023,19548,21.69,SAKS OFF 5TH
12/3/2023,19548,103.26,SALLY BEAUTY
12/4/2023,13699,15.29,CB2
12/4/2023,18637,591.48,WILLIAMS-SONOMA
12/4/2023,19548,8.18,MASTERCUTS
12/5/2023,11066,18.3,OLD NAVY
12/5/2023,13699,56.97,JCPENNEY
12/5/2023,18789,5.73,WILLIAMS-SONOMA
12/6/2023,13894,20.76,AEROPOSTALE
12/6/2023,15022,27.35,POTTERY BARN KIDS
12/7/2023,11066,74.22,THE HOME DEPOT
12/7/2023,11737,7.82,KIDS FOOT LOCKER
12/7/2023,12053,63.7,CB2
12/7/2023,12053,540.38,GAP KIDS
12/7/2023,12594,121.9,EXPRESS/EXPRESS MEN
12/7/2023,13699,29.48,FOOT LOCKER
12/7/2023,13699,155.1,FAMOUS FOOTWEAR
12/7/2023,17938,34.18,PBTEEN
12/8/2023,12594,73.47,BROOKS BROTHERS
12/8/2023,13699,30.34,FOOT LOCKER
12/8/2023,14736,53.51,BASS PRO SHOPS
12/8/2023,14736,66.54,CB2
12/8/2023,15022,88.08,FURNITURE REWARDS
12/8/2023,18637,18.93,WEST ELM
12/9/2023,12594,5.21,Crate and Kids
12/9/2023,15022,6.36,JOURNEYS/JOURNEYS KIDZ
12/9/2023,15169,171.54,CABELAS
12/9/2023,17938,61.99,SAKS OFF 5TH
12/9/2023,17938,443.28,SEPHORA
12/10/2023,12594,66.58,PLEASANT HOLIDAYS
12/10/2023,13202,65.84,BUILD A BEAR WORKSHOP
12/10/2023,14736,70.93,DILLARDS
12/10/2023,14736,89.24,LANDS END
12/10/2023,15022,8.24,Nautica
12/10/2023,15191,6.43,COST PLUS WORLD MARKET
12/10/2023,15191,100.03,SHI BY JOURNEYS
12/10/2023,16549,61.47,BUILD A BEAR WORKSHOP
12/10/2023,19548,14.81,MACYS
12/11/2023,12594,8,POTTERY BARN KIDS
12/11/2023,15022,35.69,WILLIAMS-SONOMA
12/11/2023,18637,12.39,UNDER ARMOUR
12/11/2023,19532,22.83,ATHLETA
12/12/2023,12053,26.65,Nautica
12/12/2023,15169,18.87,KIDS FOOT LOCKER
12/12/2023,18789,86.31,SUNGLASS HUT
12/12/2023,19202,8.43,WILLIAMS-SONOMA
12/13/2023,12053,5.87,OLD NAVY
12/13/2023,12594,6.61,FAMOUS FOOTWEAR
12/13/2023,13699,68.61,HOMESENSE
12/14/2023,11066,18.34,POTTERY BARN KIDS
12/14/2023,11737,27.8,CB2
12/14/2023,12053,52.26,1-800-FLOWERS.COM
12/14/2023,12594,254.41,Nautica
12/14/2023,13202,6.75,PRO AM GOLF USA
12/14/2023,13202,7.11,LANE BRYANT
12/14/2023,13894,7.16,CABELAS
12/14/2023,17622,17.9,CUSP
12/14/2023,17622,118.17,Wayfair.com
12/14/2023,19202,62.39,CHARITY CHOICE
12/14/2023,19202,118.87,CARNIVAL CRUISE LINES
12/15/2023,13699,56.85,BROOKS BROTHERS
12/15/2023,14447,8.71,BANANA REPUBLIC
12/15/2023,14447,17.76,CRUTCHFIELD
12/15/2023,15169,6.22,CHAMPS
12/15/2023,15191,15.43,KIDS FOOT LOCKER
12/15/2023,16549,32.88,ZAPPOS.COM
12/15/2023,19202,567.23,CABELAS
12/16/2023,11066,59.34,POTTERY BARN KIDS
12/16/2023,12053,9.88,NEIMAN MARCUS
12/16/2023,13894,58.49,SHI BY JOURNEYS
12/16/2023,14447,59.83,EXPRESS/EXPRESS MEN
12/16/2023,14736,5.23,JTV
12/16/2023,14736,8.27,THE CONTAINER STORE
12/16/2023,14736,86.1,HOMEGOODS
12/16/2023,15022,148.5,GUITAR CENTER
12/16/2023,19548,130.93,LANE BRYANT
12/17/2023,13699,78.68,CHARITY CHOICE
12/17/2023,14736,83.6,JOHNSTON & MURPHY
12/17/2023,15169,6.58,DILLARDS
12/17/2023,15191,54.28,NEIMAN MARCUS
12/17/2023,17622,78.65,LAST CALL
12/17/2023,17938,73.06,PLEASANT HOLIDAYS
12/17/2023,19532,116.6,THE CONTAINER STORE
12/18/2023,17622,491.25,FRONTGATE
12/19/2023,11066,8.77,LANDS END HOME
12/19/2023,11066,96.21,BASS PRO SHOPS
12/19/2023,11737,22.35,ATHLETA
12/19/2023,13699,125.02,Fanatics
12/19/2023,13894,210.82,LANDS END HOME
12/19/2023,14736,11.89,TOURNEAU WATCHES
12/20/2023,13894,277.83,CRUTCHFIELD
12/20/2023,19532,68.3,Nautica
12/21/2023,11066,105.09,ENCORE LAS VEGAS
12/21/2023,13202,9.51,SIERRA
12/21/2023,13894,137.89,LANE BRYANT
12/21/2023,14447,17.66,BROWN DERBY INTERNATIONAL WINE
12/21/2023,14736,424.45,SUNGLASS HUT
12/21/2023,19202,18.53,GUITAR CENTER
12/21/2023,19202,57.64,Fanatics
12/21/2023,19532,30.57,BROOKS BROTHERS
12/21/2023,19548,15.72,UNIQUE TRAVEL CORP.
12/22/2023,11066,9.58,EXPRESS/EXPRESS MEN
12/22/2023,11737,5.83,CHAMPS
12/22/2023,13699,7.04,AMERICAN EAGLE
12/22/2023,14736,62.91,CELEBRITY CRUISES
12/22/2023,15169,114.22,T.J. MAXX
12/22/2023,15191,21.96,Crate and Kids
12/22/2023,15191,82.83,Wayfair.com
12/22/2023,16549,9.29,EDDIE BAUER
12/22/2023,17622,29.03,CUSP
12/22/2023,17622,64.36,POTTERY BARN
12/22/2023,18789,5.13,OLD NAVY
12/22/2023,19548,58.13,BASS PRO SHOPS
12/23/2023,11737,28.24,BROOKS BROTHERS
12/23/2023,12053,7.96,JCPENNEY
12/23/2023,12594,28.71,JOURNEYS/JOURNEYS KIDZ
12/23/2023,13894,8.39,BODY BASICS FITNESS EQUIPMENT
12/23/2023,13894,284.24,TOURNEAU WATCHES
12/24/2023,11737,104.43,GAP KIDS
12/24/2023,12053,228.88,L.L. BEAN
12/24/2023,13894,189.28,TALBOTS
12/24/2023,14447,89.29,TALBOTS
12/24/2023,16549,29.06,THE CONTAINER STORE
12/25/2023,12594,79.19,HOMESENSE
12/25/2023,15169,246.76,CHARITY CHOICE
12/25/2023,15169,257.54,HOMESENSE
12/25/2023,16549,73.42,CUSP
12/25/2023,19202,75.05,T.J. MAXX
12/26/2023,12594,58.19,CRATE AND BARREL
12/26/2023,12594,186.39,BROWN DERBY INTERNATIONAL WINE
12/26/2023,13894,37.19,SHI BY JOURNEYS
12/26/2023,13894,75.06,YANKEE CANDLE
12/26/2023,17938,50.47,COST PLUS WORLD MARKET
12/26/2023,17938,184.53,HORCHOW
